"datetime","sunrise","sunset","hour_day","day","month","hour_sunrise","hour_sunset","is_sunrise_period","is_sunset_period","is_noon","is_light_time","radiation","temperature","pressure","humidity","winddirection","speed"
"12/27/2016 11:50:50","12/27/2016 06:56:00","12/27/2016 17:52:00",11.0,27,12,6.0,17.0,0,0,1,1,857.14,59.0,30.44,21.0,123.0,3.37
"12/27/2016 11:55:53","12/27/2016 06:56:00","12/27/2016 17:52:00",11.0,27,12,6.0,17.0,0,0,1,1,860.6,59.0,30.44,22.0,315.6,5.62
"12/27/2016 12:00:49","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,863.85,59.0,30.44,20.0,139.96,7.87
"12/27/2016 12:05:52","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,865.17,59.0,30.44,20.0,10.77,3.37
"12/27/2016 12:10:50","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,867.27,59.0,30.44,20.0,73.63,3.37
"12/27/2016 12:15:49","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,869.68,59.0,30.43,20.0,160.27,5.62
"12/27/2016 12:20:49","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,869.51,59.0,30.43,20.0,77.25,18.0
"12/27/2016 12:25:50","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,870.52,59.0,30.43,20.0,96.77,13.5
"12/27/2016 12:30:46","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,869.49,59.0,30.42,20.0,51.55,3.37
"12/27/2016 12:35:49","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,869.6,59.0,30.42,19.0,146.31,18.0
"12/27/2016 12:40:50","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,867.57,59.0,30.42,20.0,109.87,4.5
"12/27/2016 12:45:53","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,864.31,59.0,30.42,22.0,90.81,12.37
"12/27/2016 12:50:49","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,862.73,59.0,30.41,22.0,131.06,11.25
"12/27/2016 12:55:40","12/27/2016 06:56:00","12/27/2016 17:52:00",12.0,27,12,6.0,17.0,0,0,1,1,859.57,59.0,30.41,22.0,80.65,9.0
"12/27/2016 13:01:05","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,856.97,59.0,30.41,20.0,147.78,4.5
"12/27/2016 13:05:56","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,853.37,59.0,30.41,21.0,80.69,13.5
"12/27/2016 13:10:50","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,848.9,59.0,30.41,22.0,58.03,7.87
"12/27/2016 13:15:54","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,842.03,58.0,30.41,23.0,33.37,4.5
"12/27/2016 13:20:39","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,837.26,58.0,30.41,21.0,102.13,4.5
"12/27/2016 13:25:40","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,831.47,58.0,30.41,22.0,14.05,7.87
"12/27/2016 13:30:50","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,825.48,58.0,30.4,23.0,329.83,6.75
"12/27/2016 13:35:40","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,816.98,58.0,30.4,23.0,65.96,11.25
"12/27/2016 13:40:54","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,809.85,58.0,30.4,25.0,57.32,13.5
"12/27/2016 13:45:39","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,803.23,58.0,30.4,26.0,52.67,7.87
"12/27/2016 13:50:39","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,794.77,58.0,30.4,25.0,142.12,6.75
"12/27/2016 13:55:50","12/27/2016 06:56:00","12/27/2016 17:52:00",13.0,27,12,6.0,17.0,0,0,1,1,784.72,59.0,30.4,26.0,20.98,5.62
"12/27/2016 14:00:49","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,776.36,58.0,30.39,29.0,59.99,6.75
"12/27/2016 14:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,768.37,58.0,30.39,27.0,67.23,12.37
"12/27/2016 14:10:51","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,761.18,58.0,30.39,27.0,178.08,2.25
"12/27/2016 14:15:45","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,760.47,58.0,30.39,27.0,65.83,0.0
"12/27/2016 14:20:52","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,628.0,58.0,30.39,30.0,134.47,5.62
"12/27/2016 14:25:49","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,548.6,58.0,30.39,25.0,83.04,6.75
"12/27/2016 14:30:49","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,657.59,58.0,30.39,31.0,328.13,3.37
"12/27/2016 14:35:49","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,773.46,58.0,30.39,31.0,79.92,6.75
"12/27/2016 14:40:52","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,792.57,58.0,30.39,32.0,85.11,9.0
"12/27/2016 14:45:42","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,384.78,58.0,30.39,30.0,61.84,7.87
"12/27/2016 14:50:49","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,503.89,57.0,30.39,27.0,59.72,10.12
"12/27/2016 14:55:49","12/27/2016 06:56:00","12/27/2016 17:52:00",14.0,27,12,6.0,17.0,0,0,0,1,672.98,57.0,30.39,26.0,27.96,12.37
"12/27/2016 15:00:58","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,597.21,57.0,30.39,28.0,107.14,10.12
"12/27/2016 15:05:51","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,504.94,58.0,30.39,25.0,125.72,3.37
"12/27/2016 15:10:39","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,493.01,57.0,30.39,24.0,33.07,13.5
"12/27/2016 15:15:49","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,657.43,57.0,30.39,26.0,50.22,9.0
"12/27/2016 15:20:40","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,612.39,57.0,30.39,27.0,48.9,7.87
"12/27/2016 15:25:50","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,597.99,57.0,30.39,21.0,88.11,3.37
"12/27/2016 15:30:50","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,600.19,58.0,30.39,22.0,48.3,10.12
"12/27/2016 15:35:39","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,587.35,57.0,30.39,20.0,87.06,10.12
"12/27/2016 15:40:50","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,598.94,57.0,30.39,22.0,152.2,7.87
"12/27/2016 15:45:39","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,361.26,57.0,30.39,21.0,123.06,7.87
"12/27/2016 15:50:50","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,243.41,57.0,30.4,21.0,94.88,13.5
"12/27/2016 15:55:39","12/27/2016 06:56:00","12/27/2016 17:52:00",15.0,27,12,6.0,17.0,0,0,0,1,294.52,56.0,30.4,22.0,162.58,7.87
"12/27/2016 16:00:50","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,272.95,56.0,30.4,21.0,142.52,9.0
"12/27/2016 16:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,227.89,56.0,30.4,21.0,47.69,6.75
"12/27/2016 16:10:53","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,452.2,56.0,30.4,21.0,74.35,6.75
"12/27/2016 16:15:50","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,436.29,56.0,30.4,20.0,96.17,6.75
"12/27/2016 16:20:40","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,436.09,57.0,30.4,20.0,43.66,10.12
"12/27/2016 16:25:39","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,415.25,57.0,30.4,20.0,156.96,7.87
"12/27/2016 16:30:50","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,242.33,57.0,30.4,22.0,66.0,12.37
"12/27/2016 16:35:39","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,216.61,56.0,30.4,21.0,83.41,6.75
"12/27/2016 16:40:50","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,310.39,56.0,30.4,21.0,63.08,6.75
"12/27/2016 16:45:50","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,270.97,56.0,30.4,22.0,331.41,2.25
"12/27/2016 16:50:39","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,239.09,56.0,30.4,21.0,111.73,11.25
"12/27/2016 16:55:39","12/27/2016 06:56:00","12/27/2016 17:52:00",16.0,27,12,6.0,17.0,0,0,0,1,203.04,56.0,30.41,21.0,38.97,10.12
"12/27/2016 17:00:57","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,171.63,56.0,30.41,21.0,74.73,6.75
"12/27/2016 17:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,136.22,56.0,30.41,22.0,85.51,4.5
"12/27/2016 17:10:50","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,103.1,55.0,30.41,23.0,131.66,6.75
"12/27/2016 17:15:52","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,79.19,55.0,30.41,23.0,72.27,5.62
"12/27/2016 17:20:40","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,59.74,54.0,30.41,23.0,53.55,7.87
"12/27/2016 17:25:49","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,44.14,53.0,30.41,24.0,89.5,5.62
"12/27/2016 17:31:20","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,32.69,53.0,30.42,24.0,135.35,5.62
"12/27/2016 17:35:51","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,19.57,52.0,30.42,24.0,144.71,7.87
"12/27/2016 17:40:39","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,16.47,52.0,30.42,24.0,120.07,4.5
"12/27/2016 17:45:56","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,12.53,51.0,30.42,25.0,69.68,2.25
"12/27/2016 17:50:51","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,9.5,51.0,30.42,26.0,99.17,3.37
"12/27/2016 17:55:39","12/27/2016 06:56:00","12/27/2016 17:52:00",17.0,27,12,6.0,17.0,0,1,0,1,6.64,51.0,30.42,26.0,100.65,6.75
"12/27/2016 18:00:49","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,4.86,50.0,30.42,26.0,150.38,4.5
"12/27/2016 18:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.61,50.0,30.42,26.0,150.95,4.5
"12/27/2016 18:10:49","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.2,50.0,30.42,25.0,143.82,4.5
"12/27/2016 18:15:49","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.21,50.0,30.42,26.0,84.56,5.62
"12/27/2016 18:20:50","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.23,49.0,30.42,28.0,121.2,3.37
"12/27/2016 18:25:54","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.21,49.0,30.43,27.0,183.17,2.25
"12/27/2016 18:30:43","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.22,49.0,30.43,26.0,135.12,9.0
"12/27/2016 18:35:52","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.24,49.0,30.42,26.0,130.88,6.75
"12/27/2016 18:40:49","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.2,49.0,30.43,26.0,83.84,9.0
"12/27/2016 18:45:39","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.21,48.0,30.43,26.0,160.24,3.37
"12/27/2016 18:50:51","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.21,48.0,30.43,25.0,191.08,4.5
"12/27/2016 18:55:58","12/27/2016 06:56:00","12/27/2016 17:52:00",18.0,27,12,6.0,17.0,0,0,0,0,1.22,48.0,30.43,26.0,152.86,6.75
"12/27/2016 19:01:08","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.21,48.0,30.43,26.0,134.54,10.12
"12/27/2016 19:06:06","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.26,48.0,30.43,26.0,134.5,9.0
"12/27/2016 19:10:53","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.21,48.0,30.43,25.0,132.78,10.12
"12/27/2016 19:15:51","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.21,48.0,30.44,22.0,122.67,7.87
"12/27/2016 19:20:39","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.23,48.0,30.44,25.0,138.47,6.75
"12/27/2016 19:25:49","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.25,48.0,30.44,24.0,148.5,6.75
"12/27/2016 19:30:40","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.23,48.0,30.44,24.0,119.21,6.75
"12/27/2016 19:35:49","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.22,47.0,30.44,25.0,134.05,7.87
"12/27/2016 19:40:50","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.22,47.0,30.44,22.0,130.96,3.37
"12/27/2016 19:45:40","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.23,47.0,30.45,24.0,113.04,2.25
"12/27/2016 19:50:49","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.2,47.0,30.45,25.0,30.65,5.62
"12/27/2016 19:55:39","12/27/2016 06:56:00","12/27/2016 17:52:00",19.0,27,12,6.0,17.0,0,0,0,0,1.18,46.0,30.45,25.0,143.41,4.5
"12/27/2016 20:00:49","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.21,46.0,30.45,26.0,163.05,1.12
"12/27/2016 20:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.21,46.0,30.45,26.0,65.86,2.25
"12/27/2016 20:10:49","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.19,45.0,30.45,29.0,124.05,2.25
"12/27/2016 20:15:39","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.2,45.0,30.45,29.0,108.64,3.37
"12/27/2016 20:20:50","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,30.0,159.14,2.25
"12/27/2016 20:25:49","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.46,31.0,142.01,1.12
"12/27/2016 20:30:39","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.46,28.0,168.62,4.5
"12/27/2016 20:35:51","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.45,26.0,139.62,4.5
"12/27/2016 20:40:50","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.45,26.0,137.5,3.37
"12/27/2016 20:45:49","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.46,24.0,191.95,4.5
"12/27/2016 20:50:49","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.21,44.0,30.46,23.0,85.14,2.25
"12/27/2016 20:55:40","12/27/2016 06:56:00","12/27/2016 17:52:00",20.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.46,24.0,168.38,4.5
"12/27/2016 21:00:50","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.46,24.0,142.32,3.37
"12/27/2016 21:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.45,25.0,164.92,5.62
"12/27/2016 21:10:50","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.21,43.0,30.45,26.0,165.48,7.87
"12/27/2016 21:15:50","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.18,43.0,30.46,26.0,118.72,5.62
"12/27/2016 21:20:39","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.22,43.0,30.45,26.0,182.51,7.87
"12/27/2016 21:25:49","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.22,43.0,30.45,26.0,182.29,5.62
"12/27/2016 21:30:40","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.23,43.0,30.45,27.0,170.24,6.75
"12/27/2016 21:35:49","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.21,43.0,30.45,27.0,150.21,12.37
"12/27/2016 21:40:49","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.23,43.0,30.45,27.0,167.97,10.12
"12/27/2016 21:45:49","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.45,27.0,173.83,6.75
"12/27/2016 21:50:49","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.45,27.0,197.1,9.0
"12/27/2016 21:55:39","12/27/2016 06:56:00","12/27/2016 17:52:00",21.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,28.0,168.74,10.12
"12/27/2016 22:00:51","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.45,28.0,148.68,7.87
"12/27/2016 22:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.21,44.0,30.45,28.0,152.15,9.0
"12/27/2016 22:10:49","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,28.0,172.31,11.25
"12/27/2016 22:15:52","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.23,44.0,30.45,28.0,173.02,10.12
"12/27/2016 22:20:50","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,28.0,152.86,11.25
"12/27/2016 22:25:40","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.45,29.0,169.4,11.25
"12/27/2016 22:30:49","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,29.0,162.9,10.12
"12/27/2016 22:35:39","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.45,30.0,155.98,9.0
"12/27/2016 22:40:50","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.24,44.0,30.45,31.0,155.13,10.12
"12/27/2016 22:45:50","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.21,44.0,30.45,32.0,151.6,7.87
"12/27/2016 22:50:49","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,32.0,157.2,7.87
"12/27/2016 22:55:49","12/27/2016 06:56:00","12/27/2016 17:52:00",22.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.45,32.0,169.09,11.25
"12/27/2016 23:00:50","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.21,44.0,30.45,32.0,161.79,10.12
"12/27/2016 23:05:40","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.18,44.0,30.45,33.0,151.1,12.37
"12/27/2016 23:10:49","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.45,33.0,178.32,7.87
"12/27/2016 23:15:39","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.45,33.0,152.92,6.75
"12/27/2016 23:20:50","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.18,44.0,30.45,32.0,168.91,10.12
"12/27/2016 23:25:55","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.45,32.0,175.28,7.87
"12/27/2016 23:30:39","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.19,44.0,30.45,33.0,150.55,6.75
"12/27/2016 23:35:50","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,32.0,152.3,7.87
"12/27/2016 23:40:47","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.2,44.0,30.44,32.0,159.6,9.0
"12/27/2016 23:45:50","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.45,31.0,157.04,9.0
"12/27/2016 23:50:51","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.22,44.0,30.44,31.0,173.94,9.0
"12/27/2016 23:55:39","12/27/2016 06:56:00","12/27/2016 17:52:00",23.0,27,12,6.0,17.0,0,0,0,0,1.21,44.0,30.44,31.0,162.49,9.0
"12/28/2016 00:00:52","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.21,44.0,30.44,31.0,162.35,9.0
"12/28/2016 00:05:43","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.19,44.0,30.44,31.0,169.43,5.62
"12/28/2016 00:10:50","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.21,44.0,30.44,32.0,170.98,11.25
"12/28/2016 00:15:40","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.19,44.0,30.44,31.0,169.14,10.12
"12/28/2016 00:20:49","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.2,44.0,30.43,31.0,148.08,10.12
"12/28/2016 00:25:51","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.19,44.0,30.43,32.0,157.84,13.5
"12/28/2016 00:30:40","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.18,44.0,30.43,31.0,176.66,9.0
"12/28/2016 00:35:39","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.22,43.0,30.43,31.0,168.76,10.12
"12/28/2016 00:40:49","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.2,43.0,30.43,31.0,142.8,10.12
"12/28/2016 00:45:39","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.2,43.0,30.43,31.0,154.97,9.0
"12/28/2016 00:50:49","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.2,43.0,30.43,30.0,157.83,12.37
"12/28/2016 00:55:42","12/28/2016 06:56:00","12/28/2016 17:52:00",0.0,28,12,6.0,17.0,0,0,0,0,1.21,43.0,30.43,30.0,167.2,9.0
